#----------------------------------------------------------------------------
#
# Project      : Call To Power 2
# File type    : String text file
# Description  : Contains diplomacy and advisor strings (Polish)
# Id           : $Id:$
#
#----------------------------------------------------------------------------
#
# Disclaimer
#
# THIS FILE IS NOT GENERATED OR SUPPORTED BY ACTIVISION.
#
# This material has been developed at apolyton.net by the Apolyton CtP2 
# Source Code Project. Contact the authors at ctp2source@apolyton.net.
#
#----------------------------------------------------------------------------
#
# Remarks
#
# - This file contains all the diplomacy and advisor strings.
#   It contains nothing else.
# - The order of the strings has been synchronized in the English, French, 
#   German, Italian and Spanish version. This has not been done for the 
#   Japanese version, since that file is missing from the CTP2 source 
#   code project.
# - If you add new strings make sure that you add them at the same location
#   in every language version you have.
# - For easy comparison between the languages make sure that the number
#   of lines in each language file version is the same and that also the
#   comments are at the same place.
# - Keep also the indentation the same.
# - You may add comments after the last line of strings that are specific to 
#   one language only.
#
#----------------------------------------------------------------------------
#
# Modifications from the original Activision code:
#
# - Sychronized files between languages.
#
#----------------------------------------------------------------------------

	## New DIPLOMACY strings ##

##
## Regard Events
##

REGARD_EVENT_LOST_BATTLE "Ta nacja jest ciagle niezadowolona z powodu przegranej bitwy jaka stoczyli z nami."
DIP_DETAILS_TREATY_DECLARE_WAR_2 "Niesmialo proponujemy polaczenie naszych sil i wspolny atak na {player[2].civ_name_plural}."
DIP_DETAILS_TREATY_DECLARE_WAR_3 "Uwazamy, za polaczone sily naszych narodow powinny zaatakowac {player[2].civ_name_plural}.  Razem mozemy cos zdzialac."
DIP_DETAILS_TREATY_DECLARE_WAR_4 "Zadamy abys wypowiedzial wojne narodowi {player[2].civ_name_plural}.  Jesli to zrobisz, przylaczymy sie."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_0 "W zamian proponujemy aby nasze armie wspolnie zaatakowaly {player[2].civ_name_plural}.  Przylacz sie do nas w tym wezwaniu do broni!"
DIP_DETAILS_TREATY_DECLARE_WAR_EX_1 "W zamian proponujemy abys przylaczyl sie do nas i wypowiedzial wojne nacji {player[2].civ_name_plural}.  Wspolnie mozemy ich pokonac!"
DIP_DETAILS_TREATY_DECLARE_WAR_EX_2 "W zamian prosimy Was abyscie wspolnie z nami wypowiedzieli wojne nacji {player[2].civ_name_plural}."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_3 "W zamian zadamy abys przylaczyl sie do naszej kampani przeciwko nacji {player[2].civ_name_plural}.  Lepiej badz po wlasciwej stronie tego konfliktu."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_4 "W zamian zadamy abys wypowiedzial wojne nacji {player[2].civ_name_plural}, tak samo jak My.  Przylacz sie do Nas!"

DIP_DETAILS_TREATY_CEASEFIRE_0 "Wojna jest zbyt kosztowna i niepotrzebna.  Podpisz z nami zawieszenie broni."
DIP_DETAILS_TREATY_CEASEFIRE_1 "Jestesmy narodem ktory ma zwyczajne cele.  W imie naszej przyjazni podpisz zawieszenie broni."
DIP_DETAILS_TREATY_CEASEFIRE_2 "Blagamy Was o podpisanie zawieszenia broni, mamy nadzieje, ze sie nad nami zlitujesz."
DIP_DETAILS_TREATY_CEASEFIRE_3 "Proponujemy zaprzestanie jakichkolwiek walk miedzy naszymi nacjami.  Uwierzytelnieniem tego bedzie podisanie zawieszenia broni."
DIP_DETAILS_TREATY_CEASEFIRE_4 "Zadamy zaprzestania atakow i natychmiastowego podpisania z Nami zawieszenia broni."
DIP_DETAILS_TREATY_CEASEFIRE_EX_0 "W zamian prosimy Was o podpisanie zawieszenia broni, tak aby nasze narody mogly zyc w zgodzie."
DIP_DETAILS_TREATY_CEASEFIRE_EX_1 "W zamian mamy nadzieje, ze zgodzisz sie podpisac zawieszenie broni yak aby nasze stosunki wrocily do normy."
DIP_DETAILS_TREATY_CEASEFIRE_EX_2 "W zamian blagamy Was o podpisanie zawieszenia broni.  Jestesmy juz zbyt slabi."
DIP_DETAILS_TREATY_CEASEFIRE_EX_3 "W zamian zadamy podisania zawieszenia broni.  Niech zdrowy rozsadek zwyciezy."
DIP_DETAILS_TREATY_CEASEFIRE_EX_4 "W zamian zadamy natychmiastowego podpisania zawieszenia broni."

DIP_DETAILS_TREATY_PEACE_0 "Proponujemy abysmy zapomnieli o wszystkich wasniach miedzy nami i naszymi narodami.  Przygotowalismy traktat pokojowy do podpisania, aby zabezpieczyc przyszlosc naszych potomkow."
DIP_DETAILS_TREATY_PEACE_1 "W duchu naszej przyjazni proponujemy podpisanie traktatu pokojowego ktory zapewni nam trwaly pokoj miedzy naszymi nacjami."
DIP_DETAILS_TREATY_PEACE_2 "Proponujemy zawarcie pokoju miedzy naszymi nacjami, abysmy mogli wspolistniec z tak wielkim narodem jak Wasz, i uczyc sie od niego."
DIP_DETAILS_TREATY_PEACE_3 "Nalegamy, najlepszym rozwiazaniem bedzie podpisanie traktatu pokojowego z Nami.  Mamy nadzieje, ze podejmiesz wlasciwa decyzje."
DIP_DETAILS_TREATY_PEACE_4 "Podpisz z nami traktat pokojowy i niech skonczy sie ta bezsensowna wojna!!  Nie pojdziemy na zaden kompromis."
DIP_DETAILS_TREATY_PEACE_EX_0 "W zamian prosimy o pokoj i zgode.  Podpisz z nami traktat pokojowy i zyc naszej ludznosci w bezpieczenstwie."
DIP_DETAILS_TREATY_PEACE_EX_1 "W zamian proponujemy traktat pokojowy miedzy naszymi nacjami.  Czy nie mozemy zlozyc broni?"
DIP_DETAILS_TREATY_PEACE_EX_2 "W zamian proponujemy traktat pokojowy.  Zgodzisz sie na to?"
DIP_DETAILS_TREATY_PEACE_EX_3 "W zamian zadamy podpisania traktatu pokojowego.  Nie chcemy miec ciagle widma wojny."
DIP_DETAILS_TREATY_PEACE_EX_4 "W zamian zadamy podpisania traktatu pokojowego."

DIP_DETAILS_TREATY_TRADE_PACT_0 "Proponujemy umowe handlowa, dzieki ktorej oba nasze narody odniosa kozysc majatkowa."
DIP_DETAILS_TREATY_TRADE_PACT_1 "Jestesmy radzi, ze mozemy zaproponowac umowe handlowa tak przyjacielskiej nacji jak wasza."
DIP_DETAILS_TREATY_TRADE_PACT_2 "Proponujemy umowe handlowa po to abysmy mogli odniesc kozysci materialne handlujac z tak potezna i bogata nacja jak Wasza."
DIP_DETAILS_TREATY_TRADE_PACT_3 "Dbajac o swoja przyszlosc, rozwaz podpisanie umowy handlowej.  Mozliwosc handlu z nacja tak potezna jak Nasza jest prawdziwym wyroznieniem"
DIP_DETAILS_TREATY_TRADE_PACT_4 "Udostepniamy tobie mozliwosc zawarcia umowy handlowej.  Podpisz ja!"
DIP_DETAILS_TREATY_TRADE_PACT_EX_0 "W zamian proponujemy umowe handlowa dla naszych nacji.  Przystanie na ta umowe przyniesie nam oby korzysci."
DIP_DETAILS_TREATY_TRADE_PACT_EX_1 "W zamian proponujemy umowe handlowa.  Jako przyjacielskie nacje, powinnismy szukac sposobu zysku dla obu naszych narodow."
DIP_DETAILS_TREATY_TRADE_PACT_EX_2 "W zamian chcielibysmy podpisac umowe handlowa z tak wspanialym narodem jak Twoj.  Oboje mozemy miec kozysci z tego porozumienia.  Mamy nadzieje, ze sie zgodzisz."
DIP_DETAILS_TREATY_TRADE_PACT_EX_3 "W zamian nalegamy abys podpisal umowe handlowa.  Chetnie bedziemy z toba handlowac, nie przegap takiej okazji."
DIP_DETAILS_TREATY_TRADE_PACT_EX_4 "W zamian zadamy abys podpisal umowe handlowa.  W twoim interesie jest aby utrzymywac dobre stosunki z nami."

DIP_DETAILS_TREATY_RESEARCH_PACT_0 "Proponujemy aby nasze narody podpisaly umowe naukowa.  Polaczenie naszych sil przyniesie obu naszym narodom kozysci."
DIP_DETAILS_TREATY_RESEARCH_PACT_1 "Proponujemy podpisanie umowy naukowej.  Mozemu tylko zyskac dzieki temu paktowi."
DIP_DETAILS_TREATY_RESEARCH_PACT_2 "Prosimy Cie o podpisanie umowy naukowej, mamy nadzieje, ze sie zgodzisz i w ten sposob wspomozesz nasz narod."
DIP_DETAILS_TREATY_RESEARCH_PACT_3 "Zadamy podpisania umowy naukowej.  Podpisz ja a oboje zyskamy."
DIP_DETAILS_TREATY_RESEARCH_PACT_4 "Zadamy natychmiastowego podpisania umowy naukowej.  Postep naukowy jest dla nas rzecza najwazniejsza."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_0 "W zamian pronujemy zawarcie umowy naukowej miedzy naszymi wspanialymi nacjami.  Wspolna praca naszych naukowcow przyczyni sie do szybszego rozwoju naszych narodow."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_1 "W zamian proponujemu umowe naukowa.  Okazujac dobra wole i podpisujac pakt przyczynicie sie do Naszego wspolnego rozwoju."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_2 "W zamian prosimy Cie abys rozwazyl podpisanie paktu naukowego.  Bedziemy Ci bardzo wdzieczni jesli uszanujesz nasza prozbe i podpiszesz pakt dzieki ktoremy bedziemy mogli sie rozwijac."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_3 "W zamian nalegamy abys podpisal umowe naukowa.  Korzysci bedzie wiele, ale jesli nie podpiszesz bedziesz mial wiecej problemow."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_4 "W zamian zadamy podpisania umowy naukowej.  Nie badz tak glupi i nie odmawiaj nam."

DIP_DETAILS_TREATY_MILITARY_PACT_0 "Proponujemy pakt wojskowy, gwarantujacy pomoc w przypadku napasci na jedno z naszych panstw."
DIP_DETAILS_TREATY_MILITARY_PACT_1 "Proponujemy pakt wojskowy.  Panstwa z tak dobrymi stosunkami jak nasze powinny zapewniac sobie pokoj."
DIP_DETAILS_TREATY_MILITARY_PACT_2 "Proponujemy pakt wojskowy.  Zawsze bedziemy wam spieszyc z pomoca i mamy nadzieje, ze Wy uczynicie to samo."
DIP_DETAILS_TREATY_MILITARY_PACT_3 "Nalegamy abys podpisal pakt wojskowy.  Korzysci z tego ukladu sa oczywiste."
DIP_DETAILS_TREATY_MILITARY_PACT_4 "Zadamy podisania paktu wojskowego.  Mamy nadzieje, ze nie bedziesz tak tepy i dostrzezesz korzysci plynacych z tego paktu."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_0 "W zamian prosimy Cie abys rozwazyl podpisanie paktu wojskowego.  Oboje mozemy czerpac korzysci z tej umowy."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_1 "W zamian proponujemy pakt wojskowy.  Jako przyjaciele musimy sobie wspolnie pomagac."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_2 "W zamian blagamy Cie abys podpisal z nami pakt wojskowy.  Moglibysmy korzystac z Twojej pomocy w razie ataku."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_3 "W zamian nalegamy abys podpisal z nami pakt wojskowy.  Ten pakt zapewni nam obu bezpieczenstwo."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_4 "W zamian zadamy podpisania paktu wojskowego z nami."

DIP_DETAILS_TREATY_POLLUTION_PACT_0 "Proponujemy podpisanie paktu ekologicznego, tak aby zmniejszyc poziom zanieczyszczen w naszych panstwach.  Oboje jestesmy odpowiedzialni za zanieczyszczenia, dlatego powinnismy utrzymac je na poziomie {value[0].value} jednostek lub mniej."
DIP_DETAILS_TREATY_POLLUTION_PACT_1 "Szanowany wladco, proponujemy pakt ekologiczny.  Dzieki temu paktowi zmniejszymy zanieczyszczenia i utrzymamy je na poziomie {value[0].value} jednostek."
DIP_DETAILS_TREATY_POLLUTION_PACT_2 "Proponujemy pakt ekologiczny aby uczcic Twoja chwale.  Przyrzekamy utrzymac poziom zanieczyszczen ponizej {value[0].value} jednostek.  Mamy nadzieje, ze zgodzisz sie na ten pakt."
DIP_DETAILS_TREATY_POLLUTION_PACT_3 "Proponujemy tobie podpisanie paktu ekologicznego z Nami.  Nalegamy abys tego dokonal, pakt ten bedzie wymagal od nas utrzymania poziomu zanieczyszczen w naszych narodach ponizej {value[0].value} jednostek."
DIP_DETAILS_TREATY_POLLUTION_PACT_4 "Zadamy abys podpisal z Nami pakt ekologiczny.  Podpisujac go oboje przyzekamy utrzymac zanieczyszczenia na lub ponizej poziomu {value[0].value} jednostek."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_0 "W zamian proponujemy Tobie abys rozwazyl podpisanie paktu ekologicznego z nami.  Nasze narody musza dazyc do zmniejszenia poziomu zanieczyszczen i utrzymania go ponizej poziomu {value[0].value} jednostek."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_1 "W zamian proponujemu pakt ekologiczny.  Utrzymanie zanieczyszczen na lub ponizej poziomu {value[0].value} jednostek przyniesie korzysc obu Naszym narodom."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_2 "W zamian prosimy Cie abys zgodzil sie podpisac pakt ekologiczny.  Bedziemy czuc sie zobowiazani do utrzymania poziomu zanieczyszczen ponizej {value[0].value} jednostem.  Mamy nadzieje, ze Ty tez."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_3 "W zamian nalegamy abys podpisal pakt ekologiczny z nami.  Oczekujemu, ze poziom zanieczyszczen nigdy nie przekroczy {value[0].value} jednostek."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_4 "W zamian zadamy abys podpisal pakt ekologiczny z nami, utrzymuj poziom zanieczyszczen ponizej {value[0].value} jednostek w ca³ym swoim panstewku."

DIP_DETAILS_TREATY_ALLIANCE_0 "Wielki przywodco, nasze narody daza do podobnych celow.  Proponujemy podpisanie sojuszu tak abysmy mogli wspolnie mogli rzadzic swiatem."
DIP_DETAILS_TREATY_ALLIANCE_1 "Proponujemu zawarcie sojuszu dla uczczenia naszej wieloletniej narodowej przyjazni."
DIP_DETAILS_TREATY_ALLIANCE_2 "Proponujemu zawarcie sojuszu aby miec pewnosc ze pokoj miedzy naszymi narodami bedzie trwac wiecznie."
DIP_DETAILS_TREATY_ALLIANCE_3 "Mimo ze wasz narod jest slabszy od Naszego, proponujemy sojusz.  Moze kiedys przydacie sie nam na cos."
DIP_DETAILS_TREATY_ALLIANCE_4 "Proponujemu zawarcie sojuszu.  Macie okacje przylaczyc sie do Nas, nie zmarnujcie jej."
DIP_DETAILS_TREATY_ALLIANCE_EX_0 "W zamian proponujemy zawarcie sojuszu miedzy naszymi wspanialymi narodami, tak aby zapewnic naszym nastepca pewna przyszlosc."
DIP_DETAILS_TREATY_ALLIANCE_EX_1 "W zamian proponujemy zawarcie sojuszu dla podkreslenia szacunku jakim siebie dazymy."
DIP_DETAILS_TREATY_ALLIANCE_EX_2 "W zamian blagamy Cie abys zgodzil sie zawrzec z nami sojusz.  Przyniesie to nam obu korzysci."
DIP_DETAILS_TREATY_ALLIANCE_EX_3 "W zamian nalegamy abys zawarl sojusz z Nasza wspaniala nacja.  Tylko glupiec mogl by odmowic."
DIP_DETAILS_TREATY_ALLIANCE_EX_4 "W zamian zadamy abys zawarl sojusz z Nami."

DIP_THREAT_NONE "NONE"
DIP_DETAILS_THREAT_NONE "This message should not be seen (DIP_DETAILS_THREAT_NONE)"
DIP_THREAT_MASS_TROOPS "Zebranie sil"
DIP_DETAILS_THREAT_MASS_TROOPS "Tracimy do ciebie cierpliwosc.  Jesli nie spelnisz naszych zadan, zgromadzimy nasze wojska pod twoimi granicami."
DIP_THREAT_INVADE "Inwazja"
DIP_DETAILS_THREAT_INVADE "Jesli nie spelnisz naszych zadan, zaatakujemy twoje panstwo i wymordujemy jego ludnosc!"
DIP_THREAT_ATTACK_CITY "Zaatakowanie miasta"
DIP_DETAILS_THREAT_ATTACK_CITY "Jesli nie spelnisz naszych zadan, natychmiast zaatakujemy miasto {city[0].name}."
DIP_THREAT_ATTACK_ARMY "Zaatakowanie wojsk"
DIP_DETAILS_THREAT_ATTACK_ARMY "Jesli sie nie zgodzisz, zaatakujemy twoje wojska!"
DIP_THREAT_PIRATE "Napadanie na szlaki"
DIP_DETAILS_THREAT_PIRATE "Jesli nasz zadania nie zostana spelnone, rozpoczniemy rabunki twoich szlakow handlowych!"
DIP_THREAT_SPECIAL_ATTACK_CITY "Niekonwencjonalny atak na miasto"
DIP_DETAILS_THREAT_SPECIAL_ATTACK_CITY "Jesli nie spelnisz naszych zadan, zniszczymy miasto {city[0].name} urzywajac niekonwencjonalnej broni."
DIP_THREAT_DESTROY_CITY "Zniszczenie miasta"
DIP_DETAILS_THREAT_DESTROY_CITY "Jesli dalej bedziesz nam odmawial, z miasta {city[0].name} zostana tylko zgliszcza."
DIP_THREAT_PILLAGE "Pladrowanie"
DIP_DETAILS_THREAT_PILLAGE "Jesli sie nie dostosujesz, bezlitosnie spladrujemy twoja ziemie."
DIP_THREAT_JOIN_MILITARY_ALLY "Sojusz militarny"
DIP_DETAILS_THREAT_JOIN_MILITARY_ALLY "Jesli sie nie zgodzisz, wejdziemy w sojusz z nacja {player[2].civ_name_plural}."
DIP_THREAT_SELL_TECHNOLOGY "Sprzedaz technologii"
DIP_DETAILS_THREAT_SELL_TECHNOLOGY "Jesli ciagle bedziesz Nam odmawial, to {player[2].civ_name_singular} uzyskaja nowa technologie."
DIP_THREAT_GIVE_AID "Udziele pomocy wrogom"
DIP_DETAILS_THREAT_GIVE_AID "Jesli nadal nie bedziesz sie z nami zgadzal, udzielimy pomocy nacji {player[2].civ_name_plural}."
DIP_THREAT_END_AGREEMENT "Zerwane ukladow"
DIP_DETAILS_THREAT_END_AGREEMENT "Jesli sie nie zgodzisz, zerwiemy wszystkie uklady, pakty i traktaty jakie z toba podpisalismy."
DIP_THREAT_TRADE_EMBARGO "Embargo"
DIP_DETAILS_THREAT_TRADE_EMBARGO "Jesli bedziesz sie upierac lub sprawiac trudnosci, nalozymy embargo na handel z toba."
DIP_THREAT_DECLARE_WAR "Wypowiedzene wojny"
DIP_DETAILS_THREAT_DECLARE_WAR "Jesli sie nie zgodzisz, wypowiemy tobie wojne!"


str_ldl_ChooseAmount "Ustal wysokosc"
str_dip_ChooseCivFirst "Choose recipient empire first."
str_dip_CounterProposalHeader "Counter proposal: "
str_dip_ResponseAccept "Proposal accepted."
str_dip_ResponseReject "Proposal rejected."
str_ldl_DipThreaten "Grozba"
str_ldl_MakeThreat "Make Threat"

##
##	Pop-up Messages
##
POPUP_GENERIC_ACCEPT "{player[1].civ_name_singular} zgodzili sie na wszystkie Nasze warunki i propozycje."
POPUP_GENERIC_REJECT "{player[1].civ_name_singular} odrzucili nasze propozycje."
POPUP_GENERIC_THREAT_REJECT "The {player[1].civ_name_singular} odrzycili nasze grozby."
POPUP_DECLARE_WAR_ANNC "Wasza wysokosc, {player[1].civ_name_singular} wypowiedzieli Nam wojne!"

##
##	CITY MANAGER
##

BUILD_GROWTH_ADVICE "Powinienes budowac ulepszenia ktore przyczynia sie do wzrostu miasta."
BUILD_PRODUCTION_ADVICE "To miasto potrzebuje wiekszej produkcji.  Powinienes budowac ulepszenia miast i segmentow ktore przyczynia sie do zwiekszenia produkcji."
BUILD_GOLD_ADVICE "Dochod z tego miasta jest bardzo niski.  Powinienes rozwazyc budowe udoskonalen ktore przyczynia sie do zwiekszenia dochodu w tym miescie."
BUILD_OFFENSE_ADVICE "Nasi generalowie domagaja sie nowych wojsk zdolnych do walki.  Powinienes tworzyc jednostki ofensywne tak szybko, jak to tylko mozliwe."
BUILD_SCIENCE_ADVICE "W tym miescie powinny byc zbudowane udoskonalenia podnoszace poziom nauki."
BUILD_WONDERS_ADVICE "To miasto jest nadzwyczaj produktywne.  Powinienes wykozystac ta produktywnosc, zeby zbudowac w nim cud swiata."
BUILD_DEFENSE_ADVICE "To miasto nie jest przygotowane na jakakolwiek obrone.  Powinnienes tworzyc budowle i jednostki obronne, zeby nasi ludzie mogli czuc sie bezpiecznie."
BUILD_HAPPINESS_ADVICE "Ludzie w tym miescie sa niezadowoleni.  Budowa ulepszen podnoszacych zadowolenie uszczesliwi naszych ludzi."
BUILD_DEFAULT_ADVICE "Nie mam konkretnej rady dla tego miasta.  Wydaje sie, ze wszystko jest w porzadku."

##
##  EMPIRE MANAGER
##

# Slider Advice

SLIDERS_MAINTAIN_EXPECTATION_ADVICE "Wynagrodzenie, dzien roboczy i racje zywnosciowe, sa na dobrym poziomie.  Mie widze powodu, zeby cokolwiek teraz zmieniac."
SLIDERS_INCREASE_HAPPINESS_WITH_GOLD_ADVICE "Nasi ludzie sa niezadowoleni!!  Powinienes rozwazyc podniesienie ich wynagrodzenia."
SLIDERS_INCREASE_HAPPINESS_WITH_FOOD_ADVICE "Ludzie sa niezadowoleni z powody zbyt malych racji zywnosciowych jakie dostaja.  Powinienes rozwazyc podniesienie ich racji zywnosciowych."
SLIDERS_INCREASE_HAPPINESS_WITH_WORKDAY_ADVICE "Twoi ludzie czuja sie przepracowani.  Powinienes rozwazyc skrocenie ich dnia pracy, zeby mogli troche odpoczac.  Zapewniam Cie, ze beda wdzieczni."
SLIDERS_INCREASE_GROWTH_WITH_PRODUCTION "Powinnismy przyspieszyc wzrost naszego imperium.  Jesli zredukujesz racje zywnosciowe ludzie beda niezadowoleni ale dzieki temu bedziemy mogli gromadzic wieksze zapasy zywnosci co przyczyni sie do szybszego rozwoju.  Aby zmniejszyc niezadowolenie ludnosci spowodowane obizeniem racji zywnosciowych, skroc dlugosc dnia roboczego."
SLIDERS_INCREASE_SCIENCE_WITH_PRODUCTION "Naklad na nauke jest niewystarczajacy.  Powinnismy zmniejszyc wynagrodzenie, uwalnione w ten sposob fundusze przeznacz na nauke.  Niestety zwiekszy to niezadowolenie ludnosci, aby temu zapobiec skroc dlugosc ich dnia roboczego."

# Government Advice

GOVERNMENT_ANARCHY_HIGHER_RANK_ADVICE "Sugeruje zmiane ustroju na Anarchie; przynajmniej jest lepszy niz brak ustroju."
GOVERNMENT_ANARCHY_SAME_RANK_ADVICE "Powinienes rozwazyc zmiane ustroju na Anarchie; przynajmniej jest lepszy niz brak ustroju."
GOVERNMENT_TYRANNY_SAME_RANK_ADVICE "Zalecam zmiane ustroju na Tyranie.  sprzyja tworzeniu silnej armii."
GOVERNMENT_TYRANNY_HIGHER_RANK_ADVICE "Powinienes rozwazyc zmiane ustroju na Tyranie."
GOVERNMENT_MONARCHY_SAME_RANK_ADVICE "Zalecam zmiane ustroju na Monarchie.  Piastujac stanowisko monarchy, mozesz uczynic nasza nacje silna i dobrze prosperujaca."
GOVERNMENT_MONARCHY_HIGHER_RANK_ADVICE  "Powinienes rozwazyc zmiane ustroju na Monarchie.  Pod tymi zadami nasi ludzie beda wiecej produkowac, co zapewni nam dobrobyt."
GOVERNMENT_THEOCRACY_SAME_RANK_ADVICE "Zalecam zmiane ustroju na Teokracje.  Bedziemy mogli zwiekszyc potege naszego imperium dzieki Duchownym."
GOVERNMENT_THEOCRACY_HIGHER_RANK_ADVICE "Powinienes rozwazyc zmiane ustroju na Teokracje.  Ustroj bazujacy na wiarze jest silnym ustrojem."
GOVERNMENT_REPUBLIC_SAME_RANK_ADVICE "Zalecam zmiane ustroju na Republike, bedziemy zyc w pokoju i dostatku."
GOVERNMENT_REPUBLIC_HIGHER_RANK_ADVICE "Powinienes rozwazyc zmiane ustroju na Republike.  Przyniesie to nam wiele korzysci; zwiekszy produkcje, przyspieszy rozwoj i nauke."
GOVERNMENT_DEMOCRACY_SAME_RANK_ADVICE "Rozwaz zmiane ustroju na Demokracje.  Dzieki temu nastapi rozkwit nauki i handlu."
GOVERNMENT_DEMOCRACY_HIGHER_RANK_ADVICE "Proponuje abysmy stali sie panstwem Demokratycznym.  Nasi ludzie beda dazyc do bogacenia sie, zwiekszenia produkcji i bycia wolnymi."
GOVERNMENT_COMMUNISM_SAME_RANK_ADVICE "Zalecam zmiane ustroju.  Wprowadzajac Komunizm produktywnosc Naszych fabryk wzrosnie kilkukrotnie."  
GOVERNMENT_COMMUNISM_HIGHER_RANK_ADVICE "Wprowadzajac Komunizm w Naszym kraju przyczynimy sie do jego wzrostu przemyslowego i militarnego.  Proponuje abys rozwazyl wprowadzenie tego ustroju."
GOVERNMENT_FASCISM_SAME_RANK_ADVICE "Zalecam zmiane ustroju na Faszyzm.  Jaka dyktator, bedziesz rzadzil swiatem twarda reka.  Zadna nacja nie odwazy sie wypowiedziec wojny naszemu poteznemu imperium!"
GOVERNMENT_FASCISM_HIGHER_RANK_ADVICE "Powinienes rozwazyc zmiane ustroju na Faszyzm.  Korzysci przemyslowych i militarnych bedzie wiele."
GOVERNMENT_ECOTOPIA_SAME_RANK_ADVICE "Proponuje abysmy stali sie Utopia Ekologiczna, i mogli cieszyc sie czystym srodowiskiem."
GOVERNMENT_ECOTOPIA_HIGHER_RANK_ADVICE "Utopia Ekologiczna jest dobrym typem rzadow.  Zalecam aby Nasze panstwo wybralo wlasnie ten ustroj."
GOVERNMENT_CORPORATE_REPUBLIC_SAME_RANK_ADVICE "Jako Panstwo Korporacyjne bedziemy mieli zwiekszona produkcje.  Nastapi rozakwit handlu i nauki.  Zalecam wprowadzenie tego ustroju."
GOVERNMENT_CORPORATE_REPUBLIC_HIGHER_RANK_ADVICE "Powinienes rozwazyc zmiane ustroju na Panstwo Korporacyjne.  Przyniesie to nam wiele korzysci; zwiekszy produkcje i handel, przyspieszy rozwoj i nauke."
GOVERNMENT_TECHNOCRACY_SAME_RANK_ADVICE "Zalecam zmiane ustroju na Technokracje, dzieki temu nauka w naszym kraju dokona wielkiego skoku technologicznego."
GOVERNMENT_TECHNOCRACY_HIGHER_RANK_ADVICE "Powinienes rozwazyc zmiane ustroju na Technokracje.  Pozwoli to naszej nacji dokonac wielkiego skoku technologicznego."
GOVERNMENT_VIRTUAL_DEMOCRACY_SAME_RANK_ADVICE "Zalecam zmiane ustroju na Demokracje Wirtualna, dzieki czemu bedziemu mogli cieszyc sie wiekszymi dochodami."
GOVERNMENT_VIRTUAL_DEMOCRACY_HIGHER_RANK_ADVICE "Powinienes rozwazyc zmiane ustroju na Demokracje Wirtualna, dzieki czemu nasza nacja bedzie sie dobrze rozwijac i prosperowac."

##
##  MILITARY MANAGER
##

NEEDED_UNIT_TYPE_ADVICE "Nasze wojska domagaja sie wiekszej ilosci jednostek typu {unitrecord[0].name}.  Zalecam stworzenie kilku jednostek tego typu aby utrzymac sile naszej armii."
LOW_MILITARY_RANK_ADVICE "Chociaz mamy dobrej wielkosci armie, powinnismy unikac walki z silniejszym przeciwnikiem dopoki nie stworzymy kilku nowych jednostek."
HIGH_MILITARY_RANK_ADVICE "Posiadamy silna armie do swoje dyspozycji.  Powinnismy uzyc jej do realizacji Naszych politycznych celow."
TACTICAL_DEFEND_AREA_ADVICE "Powinnismy wyslac kilka jednostek do obrony terenow w poblizu miasta {city[0].name}."
AT_PEACE_READINESS_ADVICE "Obecnie nie ma zadnego widma zagrozenia.  Zalaecam abysmy zmienili stan wojsk na 'Pokojowy'."
ALERT_READINESS_ADVICE "W swiecie panuje obecnie wrogi klimat.  Powinienes zmienic stan wojsk na 'Alarmowy', tak abysmy mogli odeprzec ewentualne ataki."
AT_WAR_READINESS_ADVICE "Na nasz kraj czycha wiele niebezpieczenstw, Wasza wysokosc.  Powinienes zmienic stan wojsk na 'Wojenny'.  Powinnismy sie perzygotowac na wszystko."
TACTICAL_SEIGE_ADVICE "Zdobycie miasta {city[0].name} napewno przyniesie Naszej nacji zwycienstwo."
TACTICAL_ENTRENCH_ADVICE "Powinienes ufortyfikowac kilka jednostek w miescie {city[0].name} aby zwiekszyc jego obronnosc."
TACTICAL_TURGIDSON_ADVICE "Mamy przewage nad narodem {player[0].civ_name_plural}, posiadamy bron jadrowa.  Jesli dokonamy zsynchronizowanego i zmasowanego ataku na ich miasta mozemy powalic ich na kolana."

##
##  SCIENCE MANAGER
##

ENEMY_HAS_ADVANCE_ADVICE "{player[0].civ_name_singular} wiedza czym jest {advance[0].name}.Ta wiedza jest dla nas niezmiernie wazna, musimy ja zdobyc za wszelka cene."
